NCRAS_Draw	Stage	Months	OS	CSS	Age
Colon/Rectum	I	2.003999948501587	0	0.9895545196533203	75-79 years
Colon/Rectum	I	3	0	0.984469223022461	75-79 years
Colon/Rectum	I	3.996000051498413	0	0.9808878326416015	75-79 years
Colon/Rectum	I	5.003999948501587	0	0.9785958862304688	75-79 years
Colon/Rectum	I	6	0	0.9759060668945313	75-79 years
Colon/Rectum	I	9	0	0.9723633575439453	75-79 years
Colon/Rectum	I	12	0	0.9702962493896484	75-79 years
Colon/Rectum	I	15	0	0.9674665832519531	75-79 years
Colon/Rectum	I	18	0	0.9645843505859375	75-79 years
Colon/Rectum	I	21	0	0.9603533172607421	75-79 years
Colon/Rectum	I	24	0	0.9570966339111329	75-79 years
Colon/Rectum	I	27	0	0.9568323516845703	75-79 years
Colon/Rectum	I	30	0	0.949347915649414	75-79 years
Colon/Rectum	I	33	0	0.9409690856933594	75-79 years
Colon/Rectum	I	36	0	0.938524398803711	75-79 years
Colon/Rectum	I	39	0	0.9338304138183594	75-79 years
Colon/Rectum	I	42	0	0.9316001892089844	75-79 years
Colon/Rectum	I	45	0	0.9326178741455078	75-79 years
Colon/Rectum	I	48	0	0.9360130310058594	75-79 years
Colon/Rectum	I	51	0	0.9359226989746093	75-79 years
Colon/Rectum	I	54	0	0.9319794464111328	75-79 years
Colon/Rectum	I	57	0	0.9245069885253906	75-79 years
Colon/Rectum	I	60	0	0.9199107360839843	75-79 years
Colon/Rectum	II	0.9959999620914459	0	0.9790271759033203	75-79 years
Colon/Rectum	II	2.003999948501587	0	0.9687705993652344	75-79 years
Colon/Rectum	II	3	0	0.9581232452392578	75-79 years
Colon/Rectum	II	3.996000051498413	0	0.9523750305175781	75-79 years
Colon/Rectum	II	5.003999948501587	0	0.9472654724121093	75-79 years
Colon/Rectum	II	6	0	0.9428421020507812	75-79 years
Colon/Rectum	II	9	0	0.9332518768310547	75-79 years
Colon/Rectum	II	12	0	0.9214527130126953	75-79 years
Colon/Rectum	II	15	0	0.9134394073486328	75-79 years
Colon/Rectum	II	18	0	0.903972396850586	75-79 years
Colon/Rectum	II	21	0	0.896895751953125	75-79 years
Colon/Rectum	II	24	0	0.8905416870117188	75-79 years
Colon/Rectum	II	27	0	0.8814340972900391	75-79 years
Colon/Rectum	II	30	0	0.8717372131347656	75-79 years
Colon/Rectum	II	33	0	0.8649469757080078	75-79 years
Colon/Rectum	II	36	0	0.85827392578125	75-79 years
Colon/Rectum	II	39	0	0.8502934265136719	75-79 years
Colon/Rectum	II	42	0	0.8479456329345703	75-79 years
Colon/Rectum	II	45	0	0.8476005554199219	75-79 years
Colon/Rectum	II	48	0	0.8396809387207032	75-79 years
Colon/Rectum	II	51	0	0.8339604187011719	75-79 years
Colon/Rectum	II	54	0	0.8261441802978515	75-79 years
Colon/Rectum	II	57	0	0.8189069366455078	75-79 years
Colon/Rectum	II	60	0	0.8220471954345703	75-79 years
Colon/Rectum	III	0.9959999620914459	0	0.9787269592285156	75-79 years
Colon/Rectum	III	2.003999948501587	0	0.9651706695556641	75-79 years
Colon/Rectum	III	3	0	0.9511380767822266	75-79 years
Colon/Rectum	III	3.996000051498413	0	0.9382099151611328	75-79 years
Colon/Rectum	III	5.003999948501587	0	0.9260651397705079	75-79 years
Colon/Rectum	III	6	0	0.916440658569336	75-79 years
Colon/Rectum	III	9	0	0.8878038024902344	75-79 years
Colon/Rectum	III	12	0	0.8566262817382813	75-79 years
Colon/Rectum	III	15	0	0.8234075164794922	75-79 years
Colon/Rectum	III	18	0	0.7945381927490235	75-79 years
Colon/Rectum	III	21	0	0.7708853912353516	75-79 years
Colon/Rectum	III	24	0	0.7463788604736328	75-79 years
Colon/Rectum	III	27	0	0.7257561492919922	75-79 years
Colon/Rectum	III	30	0	0.7061051940917968	75-79 years
Colon/Rectum	III	33	0	0.6888735961914062	75-79 years
Colon/Rectum	III	36	0	0.6737751007080078	75-79 years
Colon/Rectum	III	39	0	0.6600398254394532	75-79 years
Colon/Rectum	III	42	0	0.6481948852539062	75-79 years
Colon/Rectum	III	45	0	0.6401119995117187	75-79 years
Colon/Rectum	III	48	0	0.6316650009155274	75-79 years
Colon/Rectum	III	51	0	0.6219004440307617	75-79 years
Colon/Rectum	III	54	0	0.6139483642578125	75-79 years
Colon/Rectum	III	57	0	0.6061942672729492	75-79 years
Colon/Rectum	III	60	0	0.5995257949829101	75-79 years
Colon/Rectum	IV	0.9959999620914459	0	0.8670199584960937	75-79 years
Colon/Rectum	IV	2.003999948501587	0	0.7542015838623047	75-79 years
Colon/Rectum	IV	3	0	0.6767473602294922	75-79 years
Colon/Rectum	IV	3.996000051498413	0	0.6162461090087891	75-79 years
Colon/Rectum	IV	5.003999948501587	0	0.5723442840576172	75-79 years
Colon/Rectum	IV	6	0	0.528685073852539	75-79 years
Colon/Rectum	IV	9	0	0.43048313140869143	75-79 years
Colon/Rectum	IV	12	0	0.3608407211303711	75-79 years
Colon/Rectum	IV	15	0	0.31356277465820315	75-79 years
Colon/Rectum	IV	18	0	0.2640708923339844	75-79 years
Colon/Rectum	IV	21	0	0.23097911834716797	75-79 years
Colon/Rectum	IV	24	0	0.2045747756958008	75-79 years
Colon/Rectum	IV	27	0	0.17658990859985352	75-79 years
Colon/Rectum	IV	30	0	0.1559314250946045	75-79 years
Colon/Rectum	IV	33	0	0.14001684188842772	75-79 years
Colon/Rectum	IV	36	0	0.12931015968322754	75-79 years
Colon/Rectum	IV	39	0	0.11259626388549805	75-79 years
Colon/Rectum	IV	42	0	0.10606647491455078	75-79 years
Colon/Rectum	IV	45	0	0.09919062614440918	75-79 years
Colon/Rectum	IV	48	0	0.09123079299926758	75-79 years
Colon/Rectum	IV	51	0	0.08674201011657715	75-79 years
Colon/Rectum	IV	54	0	0.07957510471343994	75-79 years
Colon/Rectum	IV	57	0	0.07592839241027832	75-79 years
Colon/Rectum	IV	60	0	0.0723345422744751	75-79 years
Colon/Rectum	Unknown/missing	0.9959999620914459	0	0.7759181213378906	75-79 years
Colon/Rectum	Unknown/missing	2.003999948501587	0	0.7046782684326172	75-79 years
Colon/Rectum	Unknown/missing	3	0	0.6620157623291015	75-79 years
Colon/Rectum	Unknown/missing	3.996000051498413	0	0.6290134811401367	75-79 years
Colon/Rectum	Unknown/missing	5.003999948501587	0	0.6092069625854493	75-79 years
Colon/Rectum	Unknown/missing	6	0	0.5945668029785156	75-79 years
Colon/Rectum	Unknown/missing	9	0	0.5457264709472657	75-79 years
Colon/Rectum	Unknown/missing	12	0	0.5154889678955078	75-79 years
Colon/Rectum	Unknown/missing	15	0	0.4892768859863281	75-79 years
Colon/Rectum	Unknown/missing	18	0	0.46949234008789065	75-79 years
Colon/Rectum	Unknown/missing	21	0	0.44810192108154295	75-79 years
Colon/Rectum	Unknown/missing	24	0	0.4249919128417969	75-79 years
Colon/Rectum	Unknown/missing	27	0	0.4072292327880859	75-79 years
Colon/Rectum	Unknown/missing	30	0	0.3907040786743164	75-79 years
Colon/Rectum	Unknown/missing	33	0	0.3819608306884766	75-79 years
Colon/Rectum	Unknown/missing	36	0	0.3671161651611328	75-79 years
Colon/Rectum	Unknown/missing	39	0	0.355434455871582	75-79 years
Colon/Rectum	Unknown/missing	42	0	0.34601177215576173	75-79 years
Colon/Rectum	Unknown/missing	45	0	0.3420831298828125	75-79 years
Colon/Rectum	Unknown/missing	48	0	0.33565879821777345	75-79 years
Colon/Rectum	Unknown/missing	51	0	0.33686275482177735	75-79 years
Colon/Rectum	Unknown/missing	54	0	0.3298448944091797	75-79 years
Colon/Rectum	Unknown/missing	57	0	0.3256035614013672	75-79 years
Colon/Rectum	Unknown/missing	60	0	0.3235158920288086	75-79 years
Cervix	I	0.9959999620914459	0	0.9852324676513672	75-79 years
Cervix	I	2.003999948501587	0	0.9702615356445312	75-79 years
Cervix	I	3	0	0.9372802734375	75-79 years
Cervix	I	3.996000051498413	0	0.8863349914550781	75-79 years
Cervix	I	5.003999948501587	0	0.8885327911376953	75-79 years
Cervix	I	6	0	0.8907317352294922	75-79 years
Cervix	I	9	0	0.8585063934326171	75-79 years
Cervix	I	12	0	0.8253158569335938	75-79 years
Cervix	I	15	0	0.8321128082275391	75-79 years
Cervix	I	18	0	0.8389790344238282	75-79 years
Cervix	I	21	0	0.8211598205566406	75-79 years
Cervix	I	24	0	0.8280195617675781	75-79 years
Cervix	I	27	0	0.835970458984375	75-79 years
Cervix	I	30	0	0.8440132904052734	75-79 years
Cervix	I	33	0	0.8155777740478516	75-79 years
Cervix	I	36	0	0.823785400390625	75-79 years
Cervix	I	39	0	0.8333225250244141	75-79 years
Cervix	I	42	0	0.8431564331054687	75-79 years
Cervix	I	45	0	0.8535083770751953	75-79 years
Cervix	I	48	0	0.8641949462890625	75-79 years
Cervix	I	51	0	0.8762162780761719	75-79 years
Cervix	I	54	0	0.8883207702636718	75-79 years
Cervix	I	57	0	0.9005147552490235	75-79 years
Cervix	I	60	0	0.9128883361816407	75-79 years
Cervix	II	0.9959999620914459	0	0.9937168884277344	75-79 years
Cervix	II	2.003999948501587	0	0.9961696624755859	75-79 years
Cervix	II	3	0	0.9892997741699219	75-79 years
Cervix	II	3.996000051498413	0	0.9820742797851563	75-79 years
Cervix	II	5.003999948501587	0	0.9745817565917969	75-79 years
Cervix	II	6	0	0.976978759765625	75-79 years
Cervix	II	9	0	0.9524788665771484	75-79 years
Cervix	II	12	0	0.903089599609375	75-79 years
Cervix	II	15	0	0.8749627685546875	75-79 years
Cervix	II	18	0	0.7719342041015625	75-79 years
Cervix	II	21	0	0.7651775360107422	75-79 years
Cervix	II	24	0	0.7427614593505859	75-79 years
Cervix	II	27	0	0.749499282836914	75-79 years
Cervix	II	30	0	0.7023957824707031	75-79 years
Cervix	II	33	0	0.6901051330566407	75-79 years
Cervix	II	36	0	0.6962731170654297	75-79 years
Cervix	II	39	0	0.6806875610351563	75-79 years
Cervix	II	42	0	0.6616001892089843	75-79 years
Cervix	II	45	0	0.6681481170654296	75-79 years
Cervix	II	48	0	0.6417843627929688	75-79 years
Cervix	II	51	0	0.6117827224731446	75-79 years
Cervix	II	54	0	0.6187918090820312	75-79 years
Cervix	II	57	0	0.6259207916259766	75-79 years
Cervix	II	60	0	0.6331164932250977	75-79 years
Cervix	III	0.9959999620914459	0	0.913343505859375	75-79 years
Cervix	III	2.003999948501587	0	0.8932234954833984	75-79 years
Cervix	III	3	0	0.895398941040039	75-79 years
Cervix	III	3.996000051498413	0	0.8300602722167969	75-79 years
Cervix	III	5.003999948501587	0	0.7864799499511719	75-79 years
Cervix	III	6	0	0.7652276611328125	75-79 years
Cervix	III	9	0	0.6983720397949219	75-79 years
Cervix	III	12	0	0.6030436706542969	75-79 years
Cervix	III	15	0	0.5550810623168946	75-79 years
Cervix	III	18	0	0.5034604644775391	75-79 years
Cervix	III	21	0	0.40813655853271485	75-79 years
Cervix	III	24	0	0.3697060775756836	75-79 years
Cervix	III	27	0	0.37260631561279295	75-79 years
Cervix	III	30	0	0.32712875366210936	75-79 years
Cervix	III	33	0	0.32953113555908203	75-79 years
Cervix	III	36	0	0.2767470169067383	75-79 years
Cervix	III	39	0	0.2789023780822754	75-79 years
Cervix	III	42	0	0.28115928649902344	75-79 years
Cervix	III	45	0	0.28343513488769534	75-79 years
Cervix	III	48	0	0.2857300567626953	75-79 years
Cervix	III	51	0	0.28821897506713867	75-79 years
Cervix	III	54	0	0.14266435623168947	75-79 years
Cervix	III	57	0	0.1436358070373535	75-79 years
Cervix	III	60	0	0.14461387634277345	75-79 years
Cervix	IV	0.9959999620914459	0	0.9065898132324218	75-79 years
Cervix	IV	2.003999948501587	0	0.8019628143310547	75-79 years
Cervix	IV	3	0	0.7340189361572266	75-79 years
Cervix	IV	3.996000051498413	0	0.6946471405029296	75-79 years
Cervix	IV	5.003999948501587	0	0.6234079742431641	75-79 years
Cervix	IV	6	0	0.5824919891357422	75-79 years
Cervix	IV	9	0	0.4969961166381836	75-79 years
Cervix	IV	12	0	0.3722024154663086	75-79 years
Cervix	IV	15	0	0.29178321838378907	75-79 years
Cervix	IV	18	0	0.2564218902587891	75-79 years
Cervix	IV	21	0	0.22874427795410157	75-79 years
Cervix	IV	24	0	0.2128292465209961	75-79 years
Cervix	IV	27	0	0.21468351364135743	75-79 years
Cervix	IV	30	0	0.19872446060180665	75-79 years
Cervix	IV	33	0	0.18230031967163085	75-79 years
Cervix	IV	36	0	0.18392232894897462	75-79 years
Cervix	IV	39	0	0.1302626609802246	75-79 years
Cervix	IV	42	0	0.13156599044799805	75-79 years
Cervix	IV	45	0	0.10912110328674317	75-79 years
Cervix	IV	48	0	0.1100718116760254	75-79 years
Cervix	IV	51	0	0.08400639533996582	75-79 years
Cervix	IV	54	0	0.08514985084533691	75-79 years
Cervix	IV	57	0	0.08656131744384765	75-79 years
Cervix	IV	60	0	6.81847541272873e-8	75-79 years
Cervix	Unknown/missing	0.9959999620914459	0	0.8625656127929687	75-79 years
Cervix	Unknown/missing	2.003999948501587	0	0.8105687713623047	75-79 years
Cervix	Unknown/missing	3	0	0.7299040222167968	75-79 years
Cervix	Unknown/missing	3.996000051498413	0	0.7032269287109375	75-79 years
Cervix	Unknown/missing	5.003999948501587	0	0.6975749969482422	75-79 years
Cervix	Unknown/missing	6	0	0.6843126678466797	75-79 years
Cervix	Unknown/missing	9	0	0.6284946823120117	75-79 years
Cervix	Unknown/missing	12	0	0.5777809524536133	75-79 years
Cervix	Unknown/missing	15	0	0.5494650650024414	75-79 years
Cervix	Unknown/missing	18	0	0.49476425170898436	75-79 years
Cervix	Unknown/missing	21	0	0.4727858734130859	75-79 years
Cervix	Unknown/missing	24	0	0.4148153305053711	75-79 years
Cervix	Unknown/missing	27	0	0.40071792602539064	75-79 years
Cervix	Unknown/missing	30	0	0.4042375564575195	75-79 years
Cervix	Unknown/missing	33	0	0.35913772583007814	75-79 years
Cervix	Unknown/missing	36	0	0.3524015426635742	75-79 years
Cervix	Unknown/missing	39	0	0.3558494186401367	75-79 years
Cervix	Unknown/missing	42	0	0.3374143600463867	75-79 years
Cervix	Unknown/missing	45	0	0.34070560455322263	75-79 years
Cervix	Unknown/missing	48	0	0.31976779937744143	75-79 years
Cervix	Unknown/missing	51	0	0.3099609375	75-79 years
Cervix	Unknown/missing	54	0	0.3133928108215332	75-79 years
Cervix	Unknown/missing	57	0	0.3168746757507324	75-79 years
Cervix	Unknown/missing	60	0	0.32026325225830077	75-79 years
Breast	I	0.9959999620914459	0	0.999	75-79 years
Breast	I	2.003999948501587	0	0.999	75-79 years
Breast	I	3	0	0.999	75-79 years
Breast	I	3.996000051498413	0	0.999	75-79 years
Breast	I	5.003999948501587	0	0.999	75-79 years
Breast	I	6	0	0.999	75-79 years
Breast	I	9	0	0.999	75-79 years
Breast	I	12	0	0.999	75-79 years
Breast	I	15	0	0.999	75-79 years
Breast	I	18	0	0.999	75-79 years
Breast	I	21	0	0.999	75-79 years
Breast	I	24	0	0.999	75-79 years
Breast	I	27	0	0.999	75-79 years
Breast	I	30	0	0.999	75-79 years
Breast	I	33	0	0.999	75-79 years
Breast	I	36	0	0.999	75-79 years
Breast	I	39	0	0.999	75-79 years
Breast	I	42	0	0.999	75-79 years
Breast	I	45	0	0.999	75-79 years
Breast	I	48	0	0.999	75-79 years
Breast	I	51	0	0.999	75-79 years
Breast	I	54	0	0.999	75-79 years
Breast	I	57	0	0.999	75-79 years
Breast	I	60	0	0.999	75-79 years
Breast	II	0.9959999620914459	0	0.999	75-79 years
Breast	II	2.003999948501587	0	0.999	75-79 years
Breast	II	3	0	0.9997742462158203	75-79 years
Breast	II	3.996000051498413	0	0.999	75-79 years
Breast	II	5.003999948501587	0	0.999	75-79 years
Breast	II	6	0	0.999	75-79 years
Breast	II	9	0	0.9969536590576172	75-79 years
Breast	II	12	0	0.9900860595703125	75-79 years
Breast	II	15	0	0.9855110931396485	75-79 years
Breast	II	18	0	0.9797402954101563	75-79 years
Breast	II	21	0	0.9735639953613281	75-79 years
Breast	II	24	0	0.9673535919189453	75-79 years
Breast	II	27	0	0.9645333862304688	75-79 years
Breast	II	30	0	0.9594662475585938	75-79 years
Breast	II	33	0	0.9529204559326172	75-79 years
Breast	II	36	0	0.9487224578857422	75-79 years
Breast	II	39	0	0.9428723907470703	75-79 years
Breast	II	42	0	0.9363597869873047	75-79 years
Breast	II	45	0	0.9306209564208985	75-79 years
Breast	II	48	0	0.9252121734619141	75-79 years
Breast	II	51	0	0.9208375549316407	75-79 years
Breast	II	54	0	0.9125334167480469	75-79 years
Breast	II	57	0	0.9099908447265626	75-79 years
Breast	II	60	0	0.905784912109375	75-79 years
Breast	III	0.9959999620914459	0	0.9974356079101563	75-79 years
Breast	III	2.003999948501587	0	0.9925492095947266	75-79 years
Breast	III	3	0	0.9869693756103516	75-79 years
Breast	III	3.996000051498413	0	0.9823887634277344	75-79 years
Breast	III	5.003999948501587	0	0.9776586151123047	75-79 years
Breast	III	6	0	0.976993179321289	75-79 years
Breast	III	9	0	0.9652835083007812	75-79 years
Breast	III	12	0	0.9438459014892578	75-79 years
Breast	III	15	0	0.9264143371582031	75-79 years
Breast	III	18	0	0.8955498504638671	75-79 years
Breast	III	21	0	0.8702867126464844	75-79 years
Breast	III	24	0	0.8593811798095703	75-79 years
Breast	III	27	0	0.8412300109863281	75-79 years
Breast	III	30	0	0.8177947998046875	75-79 years
Breast	III	33	0	0.7937097930908203	75-79 years
Breast	III	36	0	0.7770687103271484	75-79 years
Breast	III	39	0	0.7655924987792969	75-79 years
Breast	III	42	0	0.7604959106445313	75-79 years
Breast	III	45	0	0.755099868774414	75-79 years
Breast	III	48	0	0.7347203063964843	75-79 years
Breast	III	51	0	0.7213250732421875	75-79 years
Breast	III	54	0	0.7075611877441407	75-79 years
Breast	III	57	0	0.6898799896240234	75-79 years
Breast	III	60	0	0.6563829803466796	75-79 years
Breast	IV	0.9959999620914459	0	0.8986872100830078	75-79 years
Breast	IV	2.003999948501587	0	0.8184624481201171	75-79 years
Breast	IV	3	0	0.7767194366455078	75-79 years
Breast	IV	3.996000051498413	0	0.75161376953125	75-79 years
Breast	IV	5.003999948501587	0	0.7178157043457031	75-79 years
Breast	IV	6	0	0.6893112945556641	75-79 years
Breast	IV	9	0	0.6493970489501953	75-79 years
Breast	IV	12	0	0.6100317764282227	75-79 years
Breast	IV	15	0	0.567105941772461	75-79 years
Breast	IV	18	0	0.52635986328125	75-79 years
Breast	IV	21	0	0.4831728744506836	75-79 years
Breast	IV	24	0	0.4587206649780273	75-79 years
Breast	IV	27	0	0.41767181396484376	75-79 years
Breast	IV	30	0	0.39701622009277343	75-79 years
Breast	IV	33	0	0.37569370269775393	75-79 years
Breast	IV	36	0	0.3591407012939453	75-79 years
Breast	IV	39	0	0.3258804702758789	75-79 years
Breast	IV	42	0	0.3173730087280273	75-79 years
Breast	IV	45	0	0.3089756965637207	75-79 years
Breast	IV	48	0	0.28174001693725587	75-79 years
Breast	IV	51	0	0.2584177017211914	75-79 years
Breast	IV	54	0	0.24683589935302735	75-79 years
Breast	IV	57	0	0.22591346740722656	75-79 years
Breast	IV	60	0	0.20820371627807618	75-79 years
Breast	Unknown/missing	0.9959999620914459	0	0.9403349304199219	75-79 years
Breast	Unknown/missing	2.003999948501587	0	0.9280366516113281	75-79 years
Breast	Unknown/missing	3	0	0.913748779296875	75-79 years
Breast	Unknown/missing	3.996000051498413	0	0.9039502716064454	75-79 years
Breast	Unknown/missing	5.003999948501587	0	0.8994376373291015	75-79 years
Breast	Unknown/missing	6	0	0.8935673522949219	75-79 years
Breast	Unknown/missing	9	0	0.869873046875	75-79 years
Breast	Unknown/missing	12	0	0.8498523712158204	75-79 years
Breast	Unknown/missing	15	0	0.8236514282226562	75-79 years
Breast	Unknown/missing	18	0	0.810514907836914	75-79 years
Breast	Unknown/missing	21	0	0.7964987182617187	75-79 years
Breast	Unknown/missing	24	0	0.7744523620605469	75-79 years
Breast	Unknown/missing	27	0	0.7558297729492187	75-79 years
Breast	Unknown/missing	30	0	0.7372217559814453	75-79 years
Breast	Unknown/missing	33	0	0.7227481842041016	75-79 years
Breast	Unknown/missing	36	0	0.7072066497802735	75-79 years
Breast	Unknown/missing	39	0	0.6914409637451172	75-79 years
Breast	Unknown/missing	42	0	0.6848804473876953	75-79 years
Breast	Unknown/missing	45	0	0.6817609405517578	75-79 years
Breast	Unknown/missing	48	0	0.6625190734863281	75-79 years
Breast	Unknown/missing	51	0	0.655335693359375	75-79 years
Breast	Unknown/missing	54	0	0.6399556350708008	75-79 years
Breast	Unknown/missing	57	0	0.6264664077758789	75-79 years
Breast	Unknown/missing	60	0	0.6232851791381836	75-79 years
Bladder	I	0.9959999620914459	0	0.9980783843994141	75-79 years
Bladder	I	2.003999948501587	0	0.9940944671630859	75-79 years
Bladder	I	3	0	0.9906375122070312	75-79 years
Bladder	I	3.996000051498413	0	0.9863610076904297	75-79 years
Bladder	I	5.003999948501587	0	0.9829678344726562	75-79 years
Bladder	I	6	0	0.9787394714355468	75-79 years
Bladder	I	9	0	0.9654435729980468	75-79 years
Bladder	I	12	0	0.9525959777832032	75-79 years
Bladder	I	15	0	0.9406090545654296	75-79 years
Bladder	I	18	0	0.9252484893798828	75-79 years
Bladder	I	21	0	0.9150879669189453	75-79 years
Bladder	I	24	0	0.9055361938476563	75-79 years
Bladder	I	27	0	0.8941181182861329	75-79 years
Bladder	I	30	0	0.8783403778076172	75-79 years
Bladder	I	33	0	0.869278564453125	75-79 years
